Area_Code,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
44,2000,1738,5175,17.02,12797
44,2001,1738,8414.17,16.95,12465
44,2002,1738,8322.88,17.44,13456
44,2004,1738,8941.22,17.29,13872
44,2005,1738,10227.74,17.02,13440
44,2006,1738,12074.5,17.61,13360
44,2007,1738,9011.14,16.68,12562
44,2008,1738,12598.66,17.34,13839
44,2009,1738,11531.33,17.4,14315
44,2010,1738,15590.54,16.97,14224
44,2011,1738,15436.91,17.03,14719
44,2012,1738,18885.82,17.68,14891
44,2013,1738,17942.97,17,14976
43,1990,600,5422,9.2,39575
43,1991,600,5422,7.9,38032
43,1992,600,7363,8.65,30635
43,1993,600,8825,7.67,33279
43,1994,600,9330,8.78,31817
43,1995,600,7136,8.16,36015
43,1996,600,9824,6.71,34574
43,1997,600,9501,7.81,32064
43,1998,600,8699,8.17,36243
43,1999,600,8466,8.96,35042
43,2000,600,8848,9.56,32268
43,2001,600,8855,8.26,35336
43,2002,600,10358,9.14,38539
43,2004,600,8726,8.33,42811
43,2005,600,16039,8.43,39545
43,2006,600,17101,8.64,32447
43,2007,600,18721,9.32,39381
43,2008,600,20611.02,9.51,40716
43,2009,600,18493.03,8.5,41725
43,2010,600,19449.02,7.67,44290
43,2011,600,21779.27,8.84,41348
43,2012,600,21885.99,8.48,41438
43,2013,600,22204.46,9.32,44367
42,1990,854,9357,16.55,14269
42,1991,854,9357,16.09,20982
42,1992,854,6117,15.95,12914
42,1993,854,8985,15.33,16861
42,1994,854,9580,16.12,19667
42,1995,854,11815,17.23,13872
42,1996,854,12457,16.12,17139
42,1997,854,12750,17.1,11905
42,1998,854,14389,16.4,10151
42,1999,854,15411,16.09,15986
42,2000,854,15470,16.23,15678
42,2001,854,15503,16.2,8371
42,2002,854,17452,16.19,17904
42,2004,854,16942,16.31,15625
42,2005,854,16353,16.43,6644
42,2006,854,15702,16.84,23847
42,2007,854,16682.39,16.11,18630
42,2008,854,17080.26,16.12,23028
42,2009,854,13984.91,16.84,17008
42,2010,854,13774.18,16.5,14305
42,2011,854,14024.98,16.91,12002
42,2012,854,12444.24,16.24,10766
42,2013,854,10126.8,16.77,17635
62,1990,74,3,27.38,22996
62,1991,74,3,26.77,23048
62,1992,74,3,26.22,23088
62,1993,74,3,27.1,23103
62,1994,74,3,27.59,23065
62,1995,74,4,27.16,22969
62,1996,74,6,27.66,22881
62,1997,74,21.5,27.23,23077
62,1998,74,37,28.48,22951
62,1999,74,52.5,28.62,23056
62,2000,74,68,28.06,23056
62,2001,74,68,28.36,23333
62,2002,74,68,28.25,22727
62,2004,74,68,28.2,24444
62,2005,74,68,28.09,23333
62,2006,74,68,28.12,20000
62,2007,74,68,28.23,23188
62,2008,74,68,27.92,30000
62,2009,74,68,28.17,23333
62,2010,74,68,28.93,22500
62,2011,74,68,28.23,23636
62,2012,74,68,28.54,22857
62,2013,74,68,28.68,22632
63,1990,637,25255,12.26,32351
63,1991,637,19898,10.55,25406
63,1992,637,15134,11.55,21950
63,1993,637,24252,10.78,23291
63,1994,637,21811,12.7,25435
63,1995,637,20113,11.21,30903
63,1996,637,17425,10.71,17645
63,1997,637,15349,10.46,30103
63,1998,637,13979,11.37,25963
63,1999,637,11280,12.34,27993
63,2000,637,9427.4,12.44,22996
63,2001,637,7871.1,11.9,30449
63,2002,637,7875.7,12.24,20580
63,2004,637,6778.2,11.63,34775
63,2005,637,7565.7,11.25,29985
63,2006,637,6733.2,11.63,27737
63,2007,637,6314,12.99,16100
63,2008,637,7193.7,12.5,34222
63,2009,637,6548.7,12.47,24305
63,2010,637,7249.2,11.94,27000
63,2011,637,6582.9,11.26,36650
63,2012,637,6418.7,12.33,26593
63,2013,637,6947.9,13.94,34786
70,1990,1212,157,19.39,11811
70,1991,1212,107,19.22,12333
70,1992,1212,97,19.54,11455
70,1993,1212,127.4,19.53,12000
70,1994,1212,157.8,19.55,11852
70,1995,1212,188.2,19.81,10442
70,1996,1212,218.6,19.31,11357
70,1997,1212,249,19.78,9557
70,1998,1212,157,19.79,7263
70,1999,1212,152,19.35,6974
70,2000,1212,147,19.59,6416
70,2001,1212,72,19.5,7694
70,2002,1212,106.34,19.77,6171
70,2004,1212,159.54,19.93,7987
70,2005,1212,222.92,20.29,9083
70,2006,1212,288.72,20.02,8510
70,2007,1212,398.11,19.6,8948
70,2008,1212,321.75,19.56,12968
70,2009,1212,1187.6,19.84,17079
70,2010,1212,953.85,20.12,15631
70,2011,1212,181.6,19.59,20478
70,2012,1212,925.52,19.79,21680
70,2013,1212,1841.5,19.93,19924
40,1990,59,994,25.86,46461
40,1990,59,994,25.7,46461
40,1991,59,994,25.94,45030
40,1991,59,994,25.43,45030
40,1992,59,994,24.74,44609
40,1992,59,994,24.37,44609
40,1993,59,994,25.9,44886
40,1993,59,994,25.42,44886
40,1994,59,994,26.26,45503
40,1994,59,994,26.08,45503
40,1995,59,994,26.33,44720
40,1995,59,994,25.64,44720
40,1996,59,994,26.37,43821
40,1996,59,994,26.28,43821
40,1997,59,2513,25.88,44497
40,1997,59,2513,25.49,44497
40,1998,59,2683.37,26.48,44999
40,1998,59,2683.37,26.73,44999
40,1999,59,2853.74,26.75,42526
40,1999,59,2853.74,26.92,42526
40,2000,59,3024.11,26.62,42640
40,2000,59,3024.11,26.55,42640
40,2001,59,3194.48,26.6,49081
40,2001,59,3194.48,26.67,49081
40,2002,59,3364.86,26.63,48875
40,2002,59,3364.86,26.44,48875
40,2004,59,3705.6,26.53,53066
40,2004,59,3705.6,26.2,53066
40,2005,59,3875.97,26.47,54175
40,2005,59,3875.97,26.27,54175
40,2006,59,4046.34,26.42,56172
40,2006,59,4046.34,26.24,56172
40,2007,59,4216.71,26.58,56844
40,2007,59,4216.71,26.49,56844
40,2008,59,4372.61,26.64,60877
40,2008,59,4372.61,26.21,60877
40,2009,59,4528.51,26.9,58833
40,2009,59,4528.51,26.71,58833
40,2010,59,4684.4,27.3,61474
40,2010,59,4684.4,27.37,61474
40,2011,59,4840.3,26.57,61429
40,2011,59,4840.3,26.4,61429
40,2012,59,4996.2,27.02,59254
40,2012,59,4996.2,26.83,59254
40,2013,59,5412.5,27.57,64333
40,2013,59,5412.5,27.78,64333
39,1992,1162,1309,10.78,41937
39,1993,1162,1112,10.19,38430
39,1994,1162,944,11.33,43300
39,1995,1162,987,10.14,42300
39,1996,1162,953,9.24,39000
39,1997,1162,1245,10.18,41557
39,1998,1162,1091,10.42,48279
39,1999,1162,1133,10.51,37087
39,2000,1162,1468,11.45,42492
39,2001,1162,1387,10.74,46036
39,2002,1162,1164.1,11.18,48943
39,2004,1162,1557.98,10.06,45339
39,2005,1162,1383.88,9.62,47005
39,2006,1162,1280.98,10.56,41907
39,2007,1162,1155.23,11.31,41616
39,2008,1162,1218.15,11.09,45265
39,2009,1162,1162.87,11.06,39643
39,2010,1162,1134.37,10,48044
39,2011,1162,1121.91,11.02,51770
39,2012,1162,1016.08,11.12,54376
39,2013,1162,917.49,11.58,43528
38,1990,495,16582,20.56,10934
38,1990,495,16582,15.56,10934
38,1990,495,16582,18.91,10934
38,1990,495,16582,15.56,10934
38,1991,495,16582,21.06,14916
38,1991,495,16582,15.56,14916
38,1991,495,16582,18.86,14916
38,1991,495,16582,15.56,14916
38,1992,495,16582,21.53,17653
38,1992,495,16582,16.48,17653
38,1992,495,16582,19.95,17653
38,1992,495,16582,16.48,17653
38,1993,495,16582,21.32,18454
38,1993,495,16582,16.01,18454
38,1993,495,16582,19.32,18454
38,1993,495,16582,16.01,18454
38,1994,495,16582,20.65,17561
38,1994,495,16582,15.1,17561
38,1994,495,16582,18.48,17561
38,1994,495,16582,15.1,17561
38,1995,495,18025,20.73,14507
38,1995,495,18025,15.77,14507
38,1995,495,18025,19.23,14507
38,1995,495,18025,15.77,14507
38,1996,495,19508,20.49,20961
38,1996,495,19508,15.23,20961
38,1996,495,19508,18.49,20961
38,1996,495,19508,15.23,20961
38,1997,495,21596,20.57,17575
38,1997,495,21596,15.38,17575
38,1997,495,21596,18.64,17575
38,1997,495,21596,15.38,17575
38,1998,495,24304,21.22,25295
38,1998,495,24304,16.11,25295
38,1998,495,24304,19.42,25295
38,1998,495,24304,16.11,25295
38,1999,495,26098.8,21.64,24137
38,1999,495,26098.8,16.09,24137
38,1999,495,26098.8,19.27,24137
38,1999,495,26098.8,16.09,24137
38,2000,495,26857,20.74,25997
38,2000,495,26857,15.13,25997
38,2000,495,26857,18.26,25997
38,2000,495,26857,15.13,25997
38,2001,495,26857,21.25,25708
38,2001,495,26857,15.68,25708
38,2001,495,26857,18.92,25708
38,2001,495,26857,15.68,25708
38,2002,495,26857,21.07,25906
38,2002,495,26857,15.88,25906
38,2002,495,26857,19.28,25906
38,2002,495,26857,15.88,25906
38,2004,495,26857,21.11,20325
38,2004,495,26857,15.49,20325
38,2004,495,26857,18.75,20325
38,2004,495,26857,15.49,20325
38,2005,495,26857,21.14,23665
38,2005,495,26857,16.29,23665
38,2005,495,26857,19.74,23665
38,2005,495,26857,16.29,23665
38,2006,495,26857,20.86,27516
38,2006,495,26857,15.26,27516
38,2006,495,26857,18.42,27516
38,2006,495,26857,15.26,27516
38,2007,495,26857,21.07,30142
38,2007,495,26857,15.9,30142
38,2007,495,26857,18.98,30142
38,2007,495,26857,15.9,30142
38,2008,495,26857,20.89,28476
38,2008,495,26857,15.75,28476
38,2008,495,26857,18.91,28476
38,2008,495,26857,15.75,28476
38,2009,495,26857,20.71,30475
38,2009,495,26857,15.44,30475
38,2009,495,26857,18.67,30475
38,2009,495,26857,15.44,30475
38,2010,495,26857,21.54,25623
38,2010,495,26857,16.11,25623
38,2010,495,26857,19.31,25623
38,2010,495,26857,16.11,25623
38,2011,495,26857,20.72,33157
38,2011,495,26857,15.49,33157
38,2011,495,26857,18.75,33157
38,2011,495,26857,15.49,33157
38,2012,495,26857,21.24,37476
38,2012,495,26857,15.89,37476
38,2012,495,26857,19.14,37476
38,2012,495,26857,15.89,37476
38,2013,495,26857,21.31,36993
38,2013,495,26857,14.98,36993
38,2013,495,26857,18,36993
38,2013,495,26857,14.98,36993
29,1990,636,39562,17.3,23789
29,1990,636,39562,12.68,23789
29,1990,636,39562,17.36,23789
29,1991,636,39147,16.37,24592
29,1991,636,39147,11.92,24592
29,1991,636,39147,16.58,24592
29,1992,636,31839,16.35,19426
29,1992,636,31839,11.89,19426
29,1992,636,31839,16.65,19426
29,1993,636,29408,16.28,24492
29,1993,636,29408,11.12,24492
29,1993,636,29408,16.4,24492
29,1994,636,31244,17.51,21843
29,1994,636,31244,12.45,21843
29,1994,636,31244,17.67,21843
29,1995,636,27852,17.33,14761
29,1995,636,27852,12.99,14761
29,1995,636,27852,17.66,14761
29,1996,636,33236,16.72,30016
29,1996,636,33236,11.96,30016
29,1996,636,33236,17.01,30016
29,1997,636,34023,17.66,22498
29,1997,636,34023,13.02,22498
29,1997,636,34023,17.81,22498
29,1998,636,35070,17.15,28424
29,1998,636,35070,12.4,28424
29,1998,636,35070,17.46,28424
29,1999,636,33614,17.14,20987
29,1999,636,33614,12.09,20987
29,1999,636,33614,17.43,20987
29,2000,636,34597,17.15,30997
29,2000,636,34597,12.2,30997
29,2000,636,34597,17.47,30997
29,2001,636,35700,17.27,23003
29,2001,636,35700,12.33,23003
29,2001,636,35700,17.84,23003
29,2002,636,40727,17.16,28347
29,2002,636,40727,12.52,28347
29,2002,636,40727,17.51,28347
29,2004,636,47445,17.12,32628
29,2004,636,47445,12.17,32628
29,2004,636,47445,17.41,32628
29,2005,636,41017,16.69,17707
29,2005,636,41017,12.26,17707
29,2005,636,41017,16.97,17707
29,2006,636,39767,17.81,28755
29,2006,636,39767,13.06,28755
29,2006,636,39767,17.97,28755
29,2007,636,39286,17.24,35692
29,2007,636,39286,11.89,35692
29,2007,636,39286,17.41,35692
29,2008,636,40719,16.92,32483
29,2008,636,40719,11.92,32483
29,2008,636,40719,17.21,32483
29,2009,636,35199,17.45,27103
29,2009,636,35199,12.96,27103
29,2009,636,35199,17.61,27103
29,2010,636,39043,16.51,30498
29,2010,636,39043,12.01,30498
29,2010,636,39043,16.83,30498
29,2011,636,53549,17.9,34475
29,2011,636,53549,13.28,34475
29,2011,636,53549,17.98,34475
29,2012,636,48668,17.51,23718
29,2012,636,48668,12.33,23718
29,2012,636,48668,17.65,23718
29,2013,636,54197,17,36447
29,2013,636,54197,12.68,36447
29,2013,636,54197,17.46,36447
30,2012,1712,2469.47,26.42,17297
30,2012,1712,2469.47,29.96,17297
30,2013,1712,2469.47,26.84,19534
30,2013,1712,2469.47,30.65,19534
37,1990,624,2310,8.43,64494
37,1991,624,1841,7.49,58591
37,1992,624,1497,7.94,53249
37,1993,624,1466,6.98,58993
37,1994,624,1962,7.23,53403
37,1995,624,1225,7.17,59441
37,1996,624,1529,6.15,60597
37,1997,624,1534,7.66,59742
37,1998,624,1555,6.89,56494
37,1999,624,1602,8.02,60236
37,2000,624,1721,8.42,59066
37,2001,624,1789,7.48,59412
37,2002,624,2198,7.96,61487
37,2004,624,1353,7.53,59798
37,2005,624,2132,7.72,63334
37,2006,624,2220,8.3,54627
37,2007,624,2157,8.16,62571
37,2008,624,2352,8.49,61087
37,2009,624,1935,7.54,60776
37,2010,624,1982,6.01,53966
37,2011,624,1781,8.18,53786
37,2012,624,1814,7.21,62379
37,2013,624,1620,7.1,57792
36,1990,1537,2282,8.19,56376
36,1991,1537,2055.9,7.24,59471
36,1992,1537,2018.7,7.98,55114
36,1993,1537,1934.5,7.48,59382
36,1994,1537,1922.5,8.78,54925
36,1995,1537,1826.3,7.65,59798
36,1996,1537,1746.3,6.66,66149
36,1997,1537,1644.3,7.96,59787
36,1998,1537,1563.6,7.81,61811
36,1999,1537,1526.6,7.76,52609
36,2000,1537,1576.9,8.54,59477
36,2001,1537,1561.9,7.82,55116
36,2002,1537,1526.6,8.42,56340
36,2004,1537,1390.7,7.67,61177
36,2005,1537,1388.3,7.49,57316
36,2006,1537,1359.04,8.19,58130
36,2007,1537,2099.3,8.43,59803
36,2008,1537,2011.47,7.98,60014
36,2009,1537,2170.4,8.15,60214
36,2010,1537,2059.6,7.06,57490
36,2011,1537,2132.14,8.68,62952
36,2012,1537,2077.9,7.96,57763
36,2013,1537,2098.5,7.94,53834
35,1992,691,2280,7.9,9073
35,1993,691,2280,7.29,8513
35,1994,691,714,8.01,8409
35,1995,691,54,8.49,8882
35,1996,691,826,7.55,8566
35,1997,691,751.31,8.69,12687
35,1998,691,676.63,8.34,11448
35,1999,691,601.94,8.74,11486
35,2000,691,527.25,8.78,11839
35,2001,691,452.56,9.16,13098
35,2002,691,377.88,8.63,17898
35,2004,691,228.5,9.24,19897
35,2005,691,235.4,8.61,19603
35,2006,691,241.9,8.97,19967
35,2007,691,247.9,8.69,23500
35,2008,691,253.5,8.29,19866
35,2009,691,258.1,8.42,30343
35,2010,691,262.1,8.98,30159
35,2011,691,264.6,8.45,23359
35,2012,691,264.6,7.71,26758
35,2013,691,264.6,10.1,29735
34,1990,1622,18849,27.96,6107
34,1991,1622,18849,27.85,4861
34,1992,1622,18849,27.55,6753
34,1993,1622,18849,27.58,6167
34,1994,1622,20448,27.76,7000
34,1995,1622,24062,27.68,6820
34,1996,1622,21901,27.37,6455
34,1997,1622,23960,28.01,6903
34,1998,1622,19212,28.44,6951
34,1999,1622,22761,27.34,6995
34,2000,1622,20334,27.52,7039
34,2001,1622,30629.67,27.81,7087
34,2002,1622,40925.33,27.98,7148
34,2004,1622,88548,27.8,7642
34,2005,1622,43831,27.92,7816
34,2006,1622,41220,27.92,7963
34,2007,1622,66858,27.79,8108
34,2008,1622,65423,27.48,8256
34,2009,1622,67933,27.79,8473
34,2010,1622,68986,28.54,8756
34,2011,1622,87191,27.56,9085
34,2012,1622,69921,28.48,8696
34,2013,1622,8136,28.98,12500
33,1990,207,909,19.34,12721
33,1991,207,909,18.41,17006
33,1992,207,909,18.54,17030
33,1993,207,909,18.9,13700
33,1994,207,909,19.93,10694
33,1995,207,909,19.22,12780
33,1996,207,909,18.88,16151
33,1997,207,909,19.54,11061
33,1998,207,868.44,19.19,14248
33,1999,207,827.87,19.97,14184
33,2000,207,787.31,19.76,11727
33,2001,207,746.75,20.04,20000
33,2002,207,706.18,19.74,14144
33,2004,207,625.06,19.37,16634
33,2005,207,584.49,19.12,16918
33,2006,207,543.93,19.82,14941
33,2007,207,503.37,19.71,18762
33,2008,207,462.8,19.76,17174
33,2009,207,422.24,19.64,21038
33,2010,207,422.24,19.76,18923
33,2011,207,422.24,19.53,20791
33,2012,207,422.24,20.12,20203
33,2013,207,422.24,20,14614
41,1990,593,29918,19.22,21227
41,1990,593,29918,10.51,21227
41,1990,593,29918,11.91,21227
41,1990,593,29918,14.01,21227
41,1990,593,29918,17.94,21227
41,1991,593,24343,18.94,21288
41,1991,593,24343,10.37,21288
41,1991,593,24343,11.2,21288
41,1991,593,24343,13.21,21288
41,1991,593,24343,17.04,21288
41,1992,593,27110,17.68,20405
41,1992,593,27110,9.06,20405
41,1992,593,27110,10.77,20405
41,1992,593,27110,13.01,20405
41,1992,593,27110,16.91,20405
41,1993,593,28042,18.82,21642
41,1993,593,28042,9.96,21642
41,1993,593,28042,11.45,21642
41,1993,593,28042,13.32,21642
41,1993,593,28042,17.39,21642
41,1994,593,24219,19.76,17975
41,1994,593,24219,11.7,17975
41,1994,593,24219,12.83,17975
41,1994,593,24219,14.88,17975
41,1994,593,24219,18.35,17975
41,1995,593,27328,19.15,19315
41,1995,593,27328,10.93,19315
41,1995,593,27328,12.06,19315
41,1995,593,27328,14.14,19315
41,1995,593,27328,17.64,19315
41,1996,593,30286,19.47,19852
41,1996,593,30286,11.29,19852
41,1996,593,30286,11.92,19852
41,1996,593,30286,13.77,19852
41,1996,593,30286,17.49,19852
41,1997,593,34431,18.65,20174
41,1997,593,34431,10.13,20174
41,1997,593,34431,11.34,20174
41,1997,593,34431,13.16,20174
41,1997,593,34431,17.2,20174
41,1998,593,30162,19.92,22564
41,1998,593,30162,11.72,22564
41,1998,593,30162,12.56,22564
41,1998,593,30162,14.48,22564
41,1998,593,30162,18.08,22564
41,1999,593,33089,20.02,19409
41,1999,593,33089,11.69,19409
41,1999,593,33089,13.02,19409
41,1999,593,33089,15,19409
41,1999,593,33089,18.74,19409
41,2000,593,33471,19.33,22928
41,2000,593,33471,10.39,22928
41,2000,593,33471,12.03,22928
41,2000,593,33471,14.29,22928
41,2000,593,33471,17.97,22928
41,2001,593,25539,20.09,20765
41,2001,593,25539,12.32,20765
41,2001,593,25539,13.16,20765
41,2001,593,25539,15.11,20765
41,2001,593,25539,18.63,20765
41,2002,593,27915,19.54,21006
41,2002,593,27915,10.81,21006
41,2002,593,27915,12.24,21006
41,2002,593,27915,14.51,21006
41,2002,593,27915,18.18,21006
41,2004,593,28831,19.48,22658
41,2004,593,28831,10.99,22658
41,2004,593,28831,12.26,22658
41,2004,593,28831,14.23,22658
41,2004,593,28831,17.97,22658
41,2005,593,40332,19.44,23309
41,2005,593,40332,11.24,23309
41,2005,593,40332,12.2,23309
41,2005,593,40332,14.23,23309
41,2005,593,40332,17.78,23309
41,2006,593,27421,19.44,23595
41,2006,593,27421,11.12,23595
41,2006,593,27421,11.96,23595
41,2006,593,27421,14.11,23595
41,2006,593,27421,17.71,23595
41,2007,593,48715.51,19.82,21675
41,2007,593,48715.51,11.87,21675
41,2007,593,48715.51,12.91,21675
41,2007,593,48715.51,14.98,21675
41,2007,593,48715.51,18.6,21675
41,2008,593,37640.2,19.92,23451
41,2008,593,37640.2,11.33,23451
41,2008,593,37640.2,12.7,23451
41,2008,593,37640.2,14.91,23451
41,2008,593,37640.2,18.47,23451
41,2009,593,37651.15,19.94,25667
41,2009,593,37651.15,11.63,25667
41,2009,593,37651.15,12.75,25667
41,2009,593,37651.15,14.95,25667
41,2009,593,37651.15,18.41,25667
41,2010,593,38554.69,21.02,24400
41,2010,593,38554.69,13.27,24400
41,2010,593,38554.69,13.8,24400
41,2010,593,38554.69,15.6,24400
41,2010,593,38554.69,19.27,24400
41,2011,593,39534.43,19.36,27038
41,2011,593,39534.43,10.39,27038
41,2011,593,39534.43,11.6,27038
41,2011,593,39534.43,13.65,27038
41,2011,593,39534.43,17.6,27038
41,2012,593,42610.59,19.92,26723
41,2012,593,42610.59,11.45,26723
41,2012,593,42610.59,12.71,26723
41,2012,593,42610.59,14.97,26723
41,2012,593,42610.59,18.54,26723
41,2013,593,39440,20.22,28451
41,2013,593,39440,13.27,28451
41,2013,593,39440,14.07,28451
41,2013,593,39440,16.02,28451
41,2013,593,39440,19.21,28451
28,1990,1180,72,23.36,20000
28,1991,1180,72,23.3,18000
28,1992,1180,72,23.46,17600
28,1993,1180,71,23.62,18000
28,1994,1180,59,23.6,18000
28,1995,1180,88,23.72,18000
28,1996,1180,88,23.49,18000
28,1997,1180,88,24.04,18000
28,1998,1180,88,23.97,18000
28,1999,1180,88,23.52,18333
28,2000,1180,88,23.75,17143
28,2001,1180,88,23.47,17500
28,2002,1180,88,23.99,17500
28,2004,1180,88,24.02,16667
28,2005,1180,88,24.29,16667
28,2006,1180,88,23.95,18000
28,2007,1180,88,23.68,17273
28,2008,1180,88,23.68,17273
28,2009,1180,88,24.18,16667
28,2010,1180,88,24.14,16667
28,2011,1180,88,23.89,17692
28,2012,1180,88,24.03,14286
28,2013,1180,88,24.13,14286
27,1992,565,66772,8.07,30926
27,1993,565,61843.46,6.89,37980
27,1994,565,56914.93,7.98,30745
27,1995,565,51986.39,8.26,29699
27,1996,565,47057.85,7,22993
27,1997,565,42129.32,7.21,28277
27,1998,565,37200.78,7.74,26479
27,1999,565,32272.25,8.97,22903
27,2000,565,27343.71,8.82,19756
27,2001,565,22415.17,8.42,31020
27,2002,565,17486.64,8.87,30455
27,2004,565,15344.4,8.32,31661
27,2005,565,23021.7,8.39,28457
27,2006,565,28832.6,7.88,25308
27,2007,565,36476,9.46,23420
27,2008,565,54080.5,9.24,36698
27,2009,565,36444.7,8.82,30930
27,2010,565,62534.6,8.97,26816
27,2011,565,79491.7,8.48,33533
27,2012,565,90814.8,8.56,27999
27,2013,565,86781.8,10.33,33931
26,1990,1220,29517,9.56,69712
26,1990,1220,29517,10.4,69712
26,1990,1220,29517,10.4,69712
26,1990,1220,29517,8.68,69712
26,1990,1220,29517,10.94,69712
26,1991,1220,29022,9.11,72519
26,1991,1220,29022,9.24,72519
26,1991,1220,29022,9.24,72519
26,1991,1220,29022,7.99,72519
26,1991,1220,29022,9.67,72519
26,1992,1220,31077,9.11,68194
26,1992,1220,31077,9.54,68194
26,1992,1220,31077,9.54,68194
26,1992,1220,31077,8.05,68194
26,1992,1220,31077,10.15,68194
26,1993,1220,32387,8.75,73282
26,1993,1220,32387,9.14,73282
26,1993,1220,32387,9.14,73282
26,1993,1220,32387,7.59,73282
26,1993,1220,32387,9.69,73282
26,1994,1220,33929,9.01,73520
26,1994,1220,33929,9.86,73520
26,1994,1220,33929,9.86,73520
26,1994,1220,33929,8.07,73520
26,1994,1220,33929,10.48,73520
26,1995,1220,33743,9.52,76992
26,1995,1220,33743,10.17,76992
26,1995,1220,33743,10.17,76992
26,1995,1220,33743,8.49,76992
26,1995,1220,33743,10.55,76992
26,1996,1220,35579,8.8,81315
26,1996,1220,35579,8.87,81315
26,1996,1220,35579,8.87,81315
26,1996,1220,35579,7.71,81315
26,1996,1220,35579,9.27,81315
26,1997,1220,35490,9.94,73776
26,1997,1220,35490,10.17,73776
26,1997,1220,35490,10.17,73776
26,1997,1220,35490,8.87,73776
26,1997,1220,35490,10.64,73776
26,1998,1220,35422,9.59,75542
26,1998,1220,35422,10,75542
26,1998,1220,35422,10,75542
26,1998,1220,35422,8.56,75542
26,1998,1220,35422,10.4,75542
26,1999,1220,35537,9.67,80495
26,1999,1220,35537,10.3,80495
26,1999,1220,35537,10.3,80495
26,1999,1220,35537,8.74,80495
26,1999,1220,35537,10.86,80495
26,2000,1220,33031.28,9.47,80075
26,2000,1220,33031.28,9.97,80075
26,2000,1220,33031.28,9.97,80075
26,2000,1220,33031.28,8.48,80075
26,2000,1220,33031.28,10.52,80075
26,2001,1220,32893.1,9.25,70827
26,2001,1220,32893.1,9.69,70827
26,2001,1220,32893.1,9.69,70827
26,2001,1220,32893.1,8.15,70827
26,2001,1220,32893.1,10.18,70827
26,2002,1220,30995.26,9.78,80028
26,2002,1220,30995.26,10.28,80028
26,2002,1220,30995.26,10.28,80028
26,2002,1220,30995.26,8.76,80028
26,2002,1220,30995.26,10.91,80028
26,2004,1220,31223.91,9.86,77754
26,2004,1220,31223.91,10.27,77754
26,2004,1220,31223.91,10.27,77754
26,2004,1220,31223.91,8.92,77754
26,2004,1220,31223.91,10.77,77754
26,2005,1220,31415.27,9.9,79609
26,2005,1220,31415.27,10.24,79609
26,2005,1220,31415.27,10.24,79609
26,2005,1220,31415.27,8.85,79609
26,2005,1220,31415.27,10.63,79609
26,2006,1220,22588.09,10.02,80361
26,2006,1220,22588.09,10.58,80361
26,2006,1220,22588.09,10.58,80361
26,2006,1220,22588.09,9.1,80361
26,2006,1220,22588.09,11.1,80361
26,2007,1220,22331.7,10.11,72244
26,2007,1220,22331.7,10.37,72244
26,2007,1220,22331.7,10.37,72244
26,2007,1220,22331.7,8.94,72244
26,2007,1220,22331.7,10.83,72244
26,2008,1220,21596.68,9.48,82814
26,2008,1220,21596.68,9.82,82814
26,2008,1220,21596.68,9.82,82814
26,2008,1220,21596.68,8.42,82814
26,2008,1220,21596.68,10.38,82814
26,2009,1220,21324.22,9.59,79284
26,2009,1220,21324.22,9.9,79284
26,2009,1220,21324.22,9.9,79284
26,2009,1220,21324.22,8.64,79284
26,2009,1220,21324.22,10.52,79284
26,2010,1220,16770.87,8.4,76746
26,2010,1220,16770.87,8.8,76746
26,2010,1220,16770.87,8.8,76746
26,2010,1220,16770.87,7.43,76746
26,2010,1220,16770.87,9.38,76746
26,2011,1220,16401.66,9.82,77471
26,2011,1220,16401.66,10.63,77471
26,2011,1220,16401.66,10.63,77471
26,2011,1220,16401.66,8.95,77471
26,2011,1220,16401.66,11.19,77471
26,2012,1220,17718.64,9.27,66571
26,2012,1220,17718.64,9.55,66571
26,2012,1220,17718.64,9.55,66571
26,2012,1220,17718.64,8.08,66571
26,2012,1220,17718.64,10,66571
26,2013,1220,17673.46,8.76,73838
26,2013,1220,17673.46,9.57,73838
26,2013,1220,17673.46,9.57,73838
26,2013,1220,17673.46,8.39,73838
26,2013,1220,17673.46,9.91,73838
23,1990,1300,1762.01,16.91,18510
23,1991,1300,1762.01,16.95,16135
23,1992,1300,2072.03,16.7,23035
23,1993,1300,1634.02,16.81,16018
23,1994,1300,2272.08,17.17,25653
23,1995,1300,2413.02,16.66,23359
23,1996,1300,3444.01,17.03,25957
23,1997,1300,3362.05,17.46,19843
23,1998,1300,4239.03,16.77,28929
23,1999,1300,3925.03,16.62,19537
23,2000,1300,3650.08,16.95,25344
23,2001,1300,4433.04,17.61,11488
23,2002,1300,5184.5,17.06,15011
23,2004,1300,9017.73,17.22,29704
23,2005,1300,9232.47,17.13,29583
23,2006,1300,9143.45,17.13,31603
23,2007,1300,14057.2,16.53,28420
23,2008,1300,13335.22,17.43,28560
23,2009,1300,13475.41,16.96,33583
23,2010,1300,14981.18,17.11,32196
23,2011,1300,17517.76,16.9,33979
23,2012,1300,23506.4,17.53,21822
23,2013,1300,19028.6,15.92,33177
24,1990,1020,1080,21.43,43938
24,1991,1020,1080,20.84,43841
24,1992,1020,1080,21.85,41004
24,1993,1020,1080,21,50737
24,1994,1020,1080,21.2,52692
24,1995,1020,716,21.86,48705
24,1996,1020,1670,21.19,55771
24,1997,1020,1670,20.9,66221
