Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
4,Sweet potatoes,2002,591,64134.56,18.07,155890
4,Wheat,2002,591,64134.56,17.58,22398
4,Wheat,2002,591,64134.56,18.07,22398
4,Cassava,2004,591,65003.34,17.67,100000
4,Cassava,2004,591,65003.34,18.11,100000
4,Maize,2004,591,65003.34,17.67,63931
4,Maize,2004,591,65003.34,18.11,63931
4,Potatoes,2004,591,65003.34,17.67,288717
4,Potatoes,2004,591,65003.34,18.11,288717
4,"Rice, paddy",2004,591,65003.34,17.67,62661
4,"Rice, paddy",2004,591,65003.34,18.11,62661
4,Sorghum,2004,591,65003.34,17.67,45531
4,Sorghum,2004,591,65003.34,18.11,45531
4,Soybeans,2004,591,65003.34,17.67,22075
4,Soybeans,2004,591,65003.34,18.11,22075
4,Sweet potatoes,2004,591,65003.34,17.67,154867
4,Sweet potatoes,2004,591,65003.34,18.11,154867
4,Wheat,2004,591,65003.34,17.67,25441
4,Wheat,2004,591,65003.34,18.11,25441
4,Cassava,2005,591,65437.73,17.32,100000
4,Cassava,2005,591,65437.73,17.83,100000
4,Maize,2005,591,65437.73,17.32,73587
4,Maize,2005,591,65437.73,17.83,73587
4,Potatoes,2005,591,65437.73,17.32,283917
4,Potatoes,2005,591,65437.73,17.83,283917
4,"Rice, paddy",2005,591,65437.73,17.32,60165
4,"Rice, paddy",2005,591,65437.73,17.83,60165
4,Sorghum,2005,591,65437.73,17.32,51872
4,Sorghum,2005,591,65437.73,17.83,51872
4,Soybeans,2005,591,65437.73,17.32,27287
4,Soybeans,2005,591,65437.73,17.83,27287
4,Sweet potatoes,2005,591,65437.73,17.32,154472
4,Sweet potatoes,2005,591,65437.73,17.83,154472
4,Wheat,2005,591,65437.73,17.32,26356
4,Wheat,2005,591,65437.73,17.83,26356
4,Cassava,2006,591,65872.12,18.1,100000
4,Cassava,2006,591,65872.12,18.35,100000
4,Maize,2006,591,65872.12,18.1,59030
4,Maize,2006,591,65872.12,18.35,59030
4,Potatoes,2006,591,65872.12,18.1,285828
4,Potatoes,2006,591,65872.12,18.35,285828
4,"Rice, paddy",2006,591,65872.12,18.1,70610
4,"Rice, paddy",2006,591,65872.12,18.35,70610
4,Sorghum,2006,591,65872.12,18.1,46778
4,Sorghum,2006,591,65872.12,18.35,46778
4,Soybeans,2006,591,65872.12,18.1,26793
4,Soybeans,2006,591,65872.12,18.35,26793
4,Sweet potatoes,2006,591,65872.12,18.1,143478
4,Sweet potatoes,2006,591,65872.12,18.35,143478
4,Wheat,2006,591,65872.12,18.1,25302
4,Wheat,2006,591,65872.12,18.35,25302
4,Cassava,2007,591,81582.64,16.71,100000
4,Cassava,2007,591,81582.64,17.14,100000
4,Maize,2007,591,81582.64,16.71,76655
4,Maize,2007,591,81582.64,17.14,76655
4,Potatoes,2007,591,81582.64,16.71,286765
4,Potatoes,2007,591,81582.64,17.14,286765
4,"Rice, paddy",2007,591,81582.64,16.71,65604
4,"Rice, paddy",2007,591,81582.64,17.14,65604
4,Sorghum,2007,591,81582.64,16.71,47021
4,Sorghum,2007,591,81582.64,17.14,47021
4,Soybeans,2007,591,81582.64,16.71,29712
4,Soybeans,2007,591,81582.64,17.14,29712
4,Sweet potatoes,2007,591,81582.64,16.71,141667
4,Sweet potatoes,2007,591,81582.64,17.14,141667
4,Wheat,2007,591,81582.64,16.71,26234
4,Wheat,2007,591,81582.64,17.14,26234
4,Cassava,2008,591,87149.01,17.71,100000
4,Cassava,2008,591,87149.01,18.39,100000
4,Maize,2008,591,87149.01,17.71,64525
4,Maize,2008,591,87149.01,18.39,64525
4,Potatoes,2008,591,87149.01,17.71,279412
4,Potatoes,2008,591,87149.01,18.39,279412
4,"Rice, paddy",2008,591,87149.01,17.71,68278
4,"Rice, paddy",2008,591,87149.01,18.39,68278
4,Sorghum,2008,591,87149.01,17.71,47474
4,Sorghum,2008,591,87149.01,18.39,47474
4,Soybeans,2008,591,87149.01,17.71,28216
4,Soybeans,2008,591,87149.01,18.39,28216
4,Sweet potatoes,2008,591,87149.01,17.71,145105
4,Sweet potatoes,2008,591,87149.01,18.39,145105
4,Wheat,2008,591,87149.01,17.71,28271
4,Wheat,2008,591,87149.01,18.39,28271
4,Cassava,2009,591,61586.56,18.16,101695
4,Cassava,2009,591,61586.56,18.09,101695
4,Maize,2009,591,61586.56,18.16,55760
4,Maize,2009,591,61586.56,18.09,55760
4,Potatoes,2009,591,61586.56,18.16,284439
4,Potatoes,2009,591,61586.56,18.09,284439
4,"Rice, paddy",2009,591,61586.56,18.16,68842
4,"Rice, paddy",2009,591,61586.56,18.09,68842
4,Sorghum,2009,591,61586.56,18.16,38752
4,Sorghum,2009,591,61586.56,18.09,38752
4,Soybeans,2009,591,61586.56,18.16,18480
4,Soybeans,2009,591,61586.56,18.09,18480
4,Sweet potatoes,2009,591,61586.56,18.16,151208
4,Sweet potatoes,2009,591,61586.56,18.09,151208
4,Wheat,2009,591,61586.56,18.16,19628
4,Wheat,2009,591,61586.56,18.09,19628
4,Cassava,2010,591,105915.04,17.33,101000
4,Cassava,2010,591,105915.04,17.84,101000
4,Maize,2010,591,105915.04,17.33,78040
4,Maize,2010,591,105915.04,17.84,78040
4,Potatoes,2010,591,105915.04,17.33,289849
4,Potatoes,2010,591,105915.04,17.84,289849
4,"Rice, paddy",2010,591,105915.04,17.33,57646
4,"Rice, paddy",2010,591,105915.04,17.84,57646
4,Sorghum,2010,591,105915.04,17.33,48163
4,Sorghum,2010,591,105915.04,17.84,48163
4,Soybeans,2010,591,105915.04,17.33,29053
4,Soybeans,2010,591,105915.04,17.84,29053
4,Sweet potatoes,2010,591,105915.04,17.33,149382
4,Sweet potatoes,2010,591,105915.04,17.84,149382
4,Wheat,2010,591,105915.04,17.33,27113
4,Wheat,2010,591,105915.04,17.84,27113
4,Cassava,2011,591,100424.62,17.58,100000
4,Cassava,2011,591,100424.62,17.93,100000
4,Maize,2011,591,100424.62,17.58,63503
4,Maize,2011,591,100424.62,17.93,63503
4,Potatoes,2011,591,100424.62,17.58,286657
4,Potatoes,2011,591,100424.62,17.93,286657
4,"Rice, paddy",2011,591,100424.62,17.58,67901
4,"Rice, paddy",2011,591,100424.62,17.93,67901
4,Sorghum,2011,591,100424.62,17.58,44029
4,Sorghum,2011,591,100424.62,17.93,44029
4,Soybeans,2011,591,100424.62,17.58,26053
4,Soybeans,2011,591,100424.62,17.93,26053
4,Sweet potatoes,2011,591,100424.62,17.58,148754
4,Sweet potatoes,2011,591,100424.62,17.93,148754
4,Wheat,2011,591,100424.62,17.58,35063
4,Wheat,2011,591,100424.62,17.93,35063
4,Cassava,2012,591,136185.08,18.18,100000
4,Cassava,2012,591,136185.08,18.43,100000
4,Maize,2012,591,136185.08,18.18,57346
4,Maize,2012,591,136185.08,18.43,57346
4,Potatoes,2012,591,136185.08,18.18,287821
4,Potatoes,2012,591,136185.08,18.43,287821
4,"Rice, paddy",2012,591,136185.08,18.18,66617
4,"Rice, paddy",2012,591,136185.08,18.43,66617
4,Sorghum,2012,591,136185.08,18.18,46534
4,Sorghum,2012,591,136185.08,18.43,46534
4,Soybeans,2012,591,136185.08,18.18,22814
4,Soybeans,2012,591,136185.08,18.43,22814
4,Sweet potatoes,2012,591,136185.08,18.18,148126
4,Sweet potatoes,2012,591,136185.08,18.43,148126
4,Wheat,2012,591,136185.08,18.18,32199
4,Wheat,2012,591,136185.08,18.43,32199
4,Cassava,2013,591,171945.54,16.45,99459
4,Cassava,2013,591,171945.54,16.88,99459
4,Maize,2013,591,171945.54,16.45,66037
4,Maize,2013,591,171945.54,16.88,66037
4,Potatoes,2013,591,171945.54,16.45,288984
4,Potatoes,2013,591,171945.54,16.88,288984
4,"Rice, paddy",2013,591,171945.54,16.45,67187
4,"Rice, paddy",2013,591,171945.54,16.88,67187
4,Sorghum,2013,591,171945.54,16.45,40852
4,Sorghum,2013,591,171945.54,16.88,40852
4,Soybeans,2013,591,171945.54,16.45,25391
4,Soybeans,2013,591,171945.54,16.88,25391
4,Sweet potatoes,2013,591,171945.54,16.45,147498
4,Sweet potatoes,2013,591,171945.54,16.88,147498
4,Wheat,2013,591,171945.54,16.45,26581
4,Wheat,2013,591,171945.54,16.88,26581
5,Maize,1992,562,8,7.44,32344
5,Potatoes,1992,562,8,7.44,111301
5,Wheat,1992,562,8,7.44,21600
5,Maize,1993,562,8,7.69,32261
5,Potatoes,1993,562,8,7.69,134416
5,Wheat,1993,562,8,7.69,22257
5,Maize,1994,562,23,8.84,32667
5,Potatoes,1994,562,23,8.84,131195
5,Wheat,1994,562,23,8.84,17842
5,Maize,1995,562,23.9,9.76,18261
5,Potatoes,1995,562,23.9,9.76,131196
5,Wheat,1995,562,23.9,9.76,25480
5,Maize,1996,562,32,9.55,22239
5,Potatoes,1996,562,32,9.55,129626
5,Wheat,1996,562,32,9.55,23569
5,Maize,1997,562,41.46,9.1,45548
5,Potatoes,1997,562,41.46,9.1,109362
5,Wheat,1997,562,41.46,9.1,17009
5,Maize,1998,562,50.92,10.28,26082
5,Potatoes,1998,562,50.92,10.28,134409
5,Wheat,1998,562,50.92,10.28,20651
5,Maize,1999,562,60.38,10.11,40303
5,Potatoes,1999,562,60.38,10.11,130618
5,Wheat,1999,562,60.38,10.11,19466
5,Maize,2000,562,69.85,9.68,23178
5,Potatoes,2000,562,69.85,9.68,87349
5,Wheat,2000,562,69.85,9.68,16679
5,Maize,2001,562,79.31,10.18,37913
5,Potatoes,2001,562,79.31,10.18,114619
5,Wheat,2001,562,79.31,10.18,22263
5,Maize,2002,562,88.77,9.41,37380
5,Potatoes,2002,562,88.77,9.41,122814
5,Wheat,2002,562,88.77,9.41,23877
5,Maize,2004,562,204.77,9.55,61791
5,Potatoes,2004,562,204.77,9.55,161509
5,Wheat,2004,562,204.77,9.55,23416
5,Maize,2005,562,220.51,9.58,44692
5,Potatoes,2005,562,220.51,9.58,164459
5,Wheat,2005,562,220.51,9.58,20252
5,Maize,2006,562,227.55,9.89,33271
5,Potatoes,2006,562,227.55,9.89,163418
5,Wheat,2006,562,227.55,9.89,14627
5,Maize,2007,562,241.71,9.44,53262
5,Potatoes,2007,562,241.71,9.44,184719
5,Wheat,2007,562,241.71,9.44,25837
5,Maize,2008,562,218.2,9.51,53424
5,Potatoes,2008,562,218.2,9.51,189096
5,Wheat,2008,562,218.2,9.51,24322
5,Maize,2009,562,198.36,9.67,57763
5,Potatoes,2009,562,198.36,9.67,185496
5,Wheat,2009,562,198.36,9.67,22374
5,Maize,2010,562,278.72,11.31,46724
5,Potatoes,2010,562,278.72,11.31,170146
5,Wheat,2010,562,278.72,11.31,21192
5,Maize,2011,562,278.72,8.93,54257
5,Potatoes,2011,562,278.72,8.93,194426
5,Wheat,2011,562,278.72,8.93,28800
5,Maize,2012,562,278.72,10.2,62215
5,Potatoes,2012,562,278.72,10.2,207151
5,Wheat,2012,562,278.72,10.2,26010
5,Maize,2013,562,278.72,11.08,67114
5,Potatoes,2013,562,278.72,11.08,215290
5,Wheat,2013,562,278.72,11.08,31273
6,Maize,1990,534,17866,16.8,41821
6,Maize,1990,534,17866,20.06,41821
6,Maize,1990,534,17866,12.11,41821
6,Maize,1990,534,17866,14.16,41821
6,Maize,1990,534,17866,18.05,41821
6,Maize,1990,534,17866,17.47,41821
6,Potatoes,1990,534,17866,16.8,289832
6,Potatoes,1990,534,17866,20.06,289832
6,Potatoes,1990,534,17866,12.11,289832
6,Potatoes,1990,534,17866,14.16,289832
6,Potatoes,1990,534,17866,18.05,289832
6,Potatoes,1990,534,17866,17.47,289832
6,"Rice, paddy",1990,534,17866,16.8,88000
6,"Rice, paddy",1990,534,17866,20.06,88000
6,"Rice, paddy",1990,534,17866,12.11,88000
6,"Rice, paddy",1990,534,17866,14.16,88000
6,"Rice, paddy",1990,534,17866,18.05,88000
6,"Rice, paddy",1990,534,17866,17.47,88000
6,Sorghum,1990,534,17866,16.8,24883
6,Sorghum,1990,534,17866,20.06,24883
6,Sorghum,1990,534,17866,12.11,24883
6,Sorghum,1990,534,17866,14.16,24883
6,Sorghum,1990,534,17866,18.05,24883
6,Sorghum,1990,534,17866,17.47,24883
6,Soybeans,1990,534,17866,16.8,15718
6,Soybeans,1990,534,17866,20.06,15718
6,Soybeans,1990,534,17866,12.11,15718
6,Soybeans,1990,534,17866,14.16,15718
6,Soybeans,1990,534,17866,18.05,15718
6,Soybeans,1990,534,17866,17.47,15718
6,Sweet potatoes,1990,534,17866,16.8,137140
6,Sweet potatoes,1990,534,17866,20.06,137140
6,Sweet potatoes,1990,534,17866,12.11,137140
6,Sweet potatoes,1990,534,17866,14.16,137140
6,Sweet potatoes,1990,534,17866,18.05,137140
6,Sweet potatoes,1990,534,17866,17.47,137140
6,Wheat,1990,534,17866,16.8,16344
6,Wheat,1990,534,17866,20.06,16344
6,Wheat,1990,534,17866,12.11,16344
6,Wheat,1990,534,17866,14.16,16344
6,Wheat,1990,534,17866,18.05,16344
6,Wheat,1990,534,17866,17.47,16344
6,Maize,1991,534,17866,16.78,39938
6,Maize,1991,534,17866,20.29,39938
6,Maize,1991,534,17866,12.22,39938
6,Maize,1991,534,17866,13.77,39938
6,Maize,1991,534,17866,18.73,39938
6,Maize,1991,534,17866,17.85,39938
6,Potatoes,1991,534,17866,16.78,285359
6,Potatoes,1991,534,17866,20.29,285359
6,Potatoes,1991,534,17866,12.22,285359
6,Potatoes,1991,534,17866,13.77,285359
6,Potatoes,1991,534,17866,18.73,285359
6,Potatoes,1991,534,17866,17.85,285359
6,"Rice, paddy",1991,534,17866,16.78,88427
6,"Rice, paddy",1991,534,17866,20.29,88427
6,"Rice, paddy",1991,534,17866,12.22,88427
6,"Rice, paddy",1991,534,17866,13.77,88427
6,"Rice, paddy",1991,534,17866,18.73,88427
6,"Rice, paddy",1991,534,17866,17.85,88427
6,Sorghum,1991,534,17866,16.78,19865
6,Sorghum,1991,534,17866,20.29,19865
6,Sorghum,1991,534,17866,12.22,19865
6,Sorghum,1991,534,17866,13.77,19865
6,Sorghum,1991,534,17866,18.73,19865
6,Sorghum,1991,534,17866,17.85,19865
6,Soybeans,1991,534,17866,16.78,15551
6,Soybeans,1991,534,17866,20.29,15551
6,Soybeans,1991,534,17866,12.22,15551
6,Soybeans,1991,534,17866,13.77,15551
6,Soybeans,1991,534,17866,18.73,15551
6,Soybeans,1991,534,17866,17.85,15551
6,Sweet potatoes,1991,534,17866,16.78,151142
6,Sweet potatoes,1991,534,17866,20.29,151142
6,Sweet potatoes,1991,534,17866,12.22,151142
6,Sweet potatoes,1991,534,17866,13.77,151142
6,Sweet potatoes,1991,534,17866,18.73,151142
6,Sweet potatoes,1991,534,17866,17.85,151142
6,Wheat,1991,534,17866,16.78,14698
6,Wheat,1991,534,17866,20.29,14698
6,Wheat,1991,534,17866,12.22,14698
6,Wheat,1991,534,17866,13.77,14698
6,Wheat,1991,534,17866,18.73,14698
6,Wheat,1991,534,17866,17.85,14698
6,Maize,1992,534,22234,15.78,51721
6,Maize,1992,534,22234,19.79,51721
6,Maize,1992,534,22234,11.21,51721
6,Maize,1992,534,22234,13.31,51721
6,Maize,1992,534,22234,18.45,51721
6,Maize,1992,534,22234,16.89,51721
6,Potatoes,1992,534,22234,15.78,289220
6,Potatoes,1992,534,22234,19.79,289220
6,Potatoes,1992,534,22234,11.21,289220
6,Potatoes,1992,534,22234,13.31,289220
6,Potatoes,1992,534,22234,18.45,289220
6,Potatoes,1992,534,22234,16.89,289220
6,"Rice, paddy",1992,534,22234,15.78,88346
6,"Rice, paddy",1992,534,22234,19.79,88346
6,"Rice, paddy",1992,534,22234,11.21,88346
6,"Rice, paddy",1992,534,22234,13.31,88346
6,"Rice, paddy",1992,534,22234,18.45,88346
6,"Rice, paddy",1992,534,22234,16.89,88346
6,Sorghum,1992,534,22234,15.78,25431
6,Sorghum,1992,534,22234,19.79,25431
6,Sorghum,1992,534,22234,11.21,25431
6,Sorghum,1992,534,22234,13.31,25431
6,Sorghum,1992,534,22234,18.45,25431
6,Sorghum,1992,534,22234,16.89,25431
6,Soybeans,1992,534,22234,15.78,21141
6,Soybeans,1992,534,22234,19.79,21141
6,Soybeans,1992,534,22234,11.21,21141
6,Soybeans,1992,534,22234,13.31,21141
6,Soybeans,1992,534,22234,18.45,21141
6,Soybeans,1992,534,22234,16.89,21141
6,Sweet potatoes,1992,534,22234,15.78,127548
6,Sweet potatoes,1992,534,22234,19.79,127548
6,Sweet potatoes,1992,534,22234,11.21,127548
6,Sweet potatoes,1992,534,22234,13.31,127548
6,Sweet potatoes,1992,534,22234,18.45,127548
6,Sweet potatoes,1992,534,22234,16.89,127548
6,Wheat,1992,534,22234,15.78,17812
6,Wheat,1992,534,22234,19.79,17812
6,Wheat,1992,534,22234,11.21,17812
6,Wheat,1992,534,22234,13.31,17812
6,Wheat,1992,534,22234,18.45,17812
6,Wheat,1992,534,22234,16.89,17812
6,Maize,1993,534,23899,16.71,44261
6,Maize,1993,534,23899,20.19,44261
6,Maize,1993,534,23899,11.84,44261
6,Maize,1993,534,23899,13.81,44261
6,Maize,1993,534,23899,18.03,44261
6,Maize,1993,534,23899,17.42,44261
6,Potatoes,1993,534,23899,16.71,290981
6,Potatoes,1993,534,23899,20.19,290981
6,Potatoes,1993,534,23899,11.84,290981
6,Potatoes,1993,534,23899,13.81,290981
6,Potatoes,1993,534,23899,18.03,290981
6,Potatoes,1993,534,23899,17.42,290981
6,"Rice, paddy",1993,534,23899,16.71,76400
6,"Rice, paddy",1993,534,23899,20.19,76400
6,"Rice, paddy",1993,534,23899,11.84,76400
6,"Rice, paddy",1993,534,23899,13.81,76400
6,"Rice, paddy",1993,534,23899,18.03,76400
6,"Rice, paddy",1993,534,23899,17.42,76400
6,Sorghum,1993,534,23899,16.71,12834
6,Sorghum,1993,534,23899,20.19,12834
6,Sorghum,1993,534,23899,11.84,12834
6,Sorghum,1993,534,23899,13.81,12834
6,Sorghum,1993,534,23899,18.03,12834
6,Sorghum,1993,534,23899,17.42,12834
6,Soybeans,1993,534,23899,16.71,16168
6,Soybeans,1993,534,23899,20.19,16168
6,Soybeans,1993,534,23899,11.84,16168
6,Soybeans,1993,534,23899,13.81,16168
6,Soybeans,1993,534,23899,18.03,16168
6,Soybeans,1993,534,23899,17.42,16168
6,Sweet potatoes,1993,534,23899,16.71,132702
6,Sweet potatoes,1993,534,23899,20.19,132702
6,Sweet potatoes,1993,534,23899,11.84,132702
6,Sweet potatoes,1993,534,23899,13.81,132702
6,Sweet potatoes,1993,534,23899,18.03,132702
6,Sweet potatoes,1993,534,23899,17.42,132702
6,Wheat,1993,534,23899,16.71,19658
6,Wheat,1993,534,23899,20.19,19658
6,Wheat,1993,534,23899,11.84,19658
6,Wheat,1993,534,23899,13.81,19658
6,Wheat,1993,534,23899,18.03,19658
6,Wheat,1993,534,23899,17.42,19658
6,Maize,1994,534,21057,16.43,46620
6,Maize,1994,534,21057,19.59,46620
6,Maize,1994,534,21057,11.6,46620
6,Maize,1994,534,21057,13.52,46620
6,Maize,1994,534,21057,19.17,46620
6,Maize,1994,534,21057,17.36,46620
6,Potatoes,1994,534,21057,16.43,294270
6,Potatoes,1994,534,21057,19.59,294270
6,Potatoes,1994,534,21057,11.6,294270
6,Potatoes,1994,534,21057,13.52,294270
6,Potatoes,1994,534,21057,19.17,294270
6,Potatoes,1994,534,21057,17.36,294270
6,"Rice, paddy",1994,534,21057,16.43,81537
6,"Rice, paddy",1994,534,21057,19.59,81537
6,"Rice, paddy",1994,534,21057,11.6,81537
6,"Rice, paddy",1994,534,21057,13.52,81537
6,"Rice, paddy",1994,534,21057,19.17,81537
6,"Rice, paddy",1994,534,21057,17.36,81537
6,Sorghum,1994,534,21057,16.43,21697
6,Sorghum,1994,534,21057,19.59,21697
6,Sorghum,1994,534,21057,11.6,21697
6,Sorghum,1994,534,21057,13.52,21697
6,Sorghum,1994,534,21057,19.17,21697
6,Sorghum,1994,534,21057,17.36,21697
6,Soybeans,1994,534,21057,16.43,19999
6,Soybeans,1994,534,21057,19.59,19999
6,Soybeans,1994,534,21057,11.6,19999
6,Soybeans,1994,534,21057,13.52,19999
6,Soybeans,1994,534,21057,19.17,19999
6,Soybeans,1994,534,21057,17.36,19999
6,Sweet potatoes,1994,534,21057,16.43,140961
6,Sweet potatoes,1994,534,21057,19.59,140961
6,Sweet potatoes,1994,534,21057,11.6,140961
6,Sweet potatoes,1994,534,21057,13.52,140961
6,Sweet potatoes,1994,534,21057,19.17,140961
6,Sweet potatoes,1994,534,21057,17.36,140961
6,Wheat,1994,534,21057,16.43,11356
6,Wheat,1994,534,21057,19.59,11356
6,Wheat,1994,534,21057,11.6,11356
6,Wheat,1994,534,21057,13.52,11356
6,Wheat,1994,534,21057,19.17,11356
6,Wheat,1994,534,21057,17.36,11356
6,Maize,1995,534,25598,16.14,48263
6,Maize,1995,534,25598,20.12,48263
6,Maize,1995,534,25598,11.39,48263
6,Maize,1995,534,25598,13.14,48263
6,Maize,1995,534,25598,18.88,48263
6,Maize,1995,534,25598,16.95,48263
6,Potatoes,1995,534,25598,16.14,298183
6,Potatoes,1995,534,25598,20.12,298183
6,Potatoes,1995,534,25598,11.39,298183
6,Potatoes,1995,534,25598,13.14,298183
6,Potatoes,1995,534,25598,18.88,298183
6,Potatoes,1995,534,25598,16.95,298183
6,"Rice, paddy",1995,534,25598,16.14,88003
6,"Rice, paddy",1995,534,25598,20.12,88003
6,"Rice, paddy",1995,534,25598,11.39,88003
6,"Rice, paddy",1995,534,25598,13.14,88003
6,"Rice, paddy",1995,534,25598,18.88,88003
6,"Rice, paddy",1995,534,25598,16.95,88003
6,Sorghum,1995,534,25598,16.14,18555
6,Sorghum,1995,534,25598,20.12,18555
6,Sorghum,1995,534,25598,11.39,18555
6,Sorghum,1995,534,25598,13.14,18555
6,Sorghum,1995,534,25598,18.88,18555
6,Sorghum,1995,534,25598,16.95,18555
6,Soybeans,1995,534,25598,16.14,15318
6,Soybeans,1995,534,25598,20.12,15318
6,Soybeans,1995,534,25598,11.39,15318
6,Soybeans,1995,534,25598,13.14,15318
6,Soybeans,1995,534,25598,18.88,15318
6,Soybeans,1995,534,25598,16.95,15318
6,Sweet potatoes,1995,534,25598,16.14,155252
6,Sweet potatoes,1995,534,25598,20.12,155252
6,Sweet potatoes,1995,534,25598,11.39,155252
6,Sweet potatoes,1995,534,25598,13.14,155252
6,Sweet potatoes,1995,534,25598,18.88,155252
6,Sweet potatoes,1995,534,25598,16.95,155252
6,Wheat,1995,534,25598,16.14,17899
6,Wheat,1995,534,25598,20.12,17899
6,Wheat,1995,534,25598,11.39,17899
6,Wheat,1995,534,25598,13.14,17899
6,Wheat,1995,534,25598,18.88,17899
6,Wheat,1995,534,25598,16.95,17899
6,Maize,1996,534,31185,16.12,57689
6,Maize,1996,534,31185,20.06,57689
6,Maize,1996,534,31185,11.29,57689
6,Maize,1996,534,31185,13.05,57689
6,Maize,1996,534,31185,19.13,57689
6,Maize,1996,534,31185,17.05,57689
6,Potatoes,1996,534,31185,16.12,312853
6,Potatoes,1996,534,31185,20.06,312853
6,Potatoes,1996,534,31185,11.29,312853
6,Potatoes,1996,534,31185,13.05,312853
6,Potatoes,1996,534,31185,19.13,312853
6,Potatoes,1996,534,31185,17.05,312853
6,"Rice, paddy",1996,534,31185,16.12,63540
6,"Rice, paddy",1996,534,31185,20.06,63540
6,"Rice, paddy",1996,534,31185,11.29,63540
6,"Rice, paddy",1996,534,31185,13.05,63540
6,"Rice, paddy",1996,534,31185,19.13,63540
6,"Rice, paddy",1996,534,31185,17.05,63540
6,Sorghum,1996,534,31185,16.12,20677
6,Sorghum,1996,534,31185,20.06,20677
6,Sorghum,1996,534,31185,11.29,20677
6,Sorghum,1996,534,31185,13.05,20677
6,Sorghum,1996,534,31185,19.13,20677
6,Sorghum,1996,534,31185,17.05,20677
6,Soybeans,1996,534,31185,16.12,18740
6,Soybeans,1996,534,31185,20.06,18740
6,Soybeans,1996,534,31185,11.29,18740
6,Soybeans,1996,534,31185,13.05,18740
6,Soybeans,1996,534,31185,19.13,18740
6,Soybeans,1996,534,31185,17.05,18740
6,Sweet potatoes,1996,534,31185,16.12,172474
6,Sweet potatoes,1996,534,31185,20.06,172474
6,Sweet potatoes,1996,534,31185,11.29,172474
6,Sweet potatoes,1996,534,31185,13.05,172474
6,Sweet potatoes,1996,534,31185,19.13,172474
6,Sweet potatoes,1996,534,31185,17.05,172474
6,Wheat,1996,534,31185,16.12,21673
6,Wheat,1996,534,31185,20.06,21673
6,Wheat,1996,534,31185,11.29,21673
6,Wheat,1996,534,31185,13.05,21673
6,Wheat,1996,534,31185,19.13,21673
6,Wheat,1996,534,31185,17.05,21673
6,Maize,1997,534,34091,16.48,59403
6,Maize,1997,534,34091,20.16,59403
6,Maize,1997,534,34091,12.13,59403
6,Maize,1997,534,34091,13.93,59403
6,Maize,1997,534,34091,18.94,59403
6,Maize,1997,534,34091,17.51,59403
6,Potatoes,1997,534,34091,16.48,313056
6,Potatoes,1997,534,34091,20.16,313056
6,Potatoes,1997,534,34091,12.13,313056
6,Potatoes,1997,534,34091,13.93,313056
6,Potatoes,1997,534,34091,18.94,313056
6,Potatoes,1997,534,34091,17.51,313056
6,"Rice, paddy",1997,534,34091,16.48,83263
6,"Rice, paddy",1997,534,34091,20.16,83263
6,"Rice, paddy",1997,534,34091,12.13,83263
6,"Rice, paddy",1997,534,34091,13.93,83263
6,"Rice, paddy",1997,534,34091,18.94,83263
6,"Rice, paddy",1997,534,34091,17.51,83263
6,Sorghum,1997,534,34091,16.48,26195
6,Sorghum,1997,534,34091,20.16,26195
6,Sorghum,1997,534,34091,12.13,26195
6,Sorghum,1997,534,34091,13.93,26195
6,Sorghum,1997,534,34091,18.94,26195
6,Sorghum,1997,534,34091,17.51,26195
6,Soybeans,1997,534,34091,16.48,18974
6,Soybeans,1997,534,34091,20.16,18974
6,Soybeans,1997,534,34091,12.13,18974
6,Soybeans,1997,534,34091,13.93,18974
6,Soybeans,1997,534,34091,18.94,18974
